alpha,beta,chain
-0.2057101,0.20999977,chain_3
-0.23618299,0.20488003,chain_3
-0.22792992,0.1534879,chain_3
-0.19070096,0.14314784,chain_3
-0.23630516,0.23031707,chain_3
-0.20769466,0.15001166,chain_3
-0.20540555,0.18571088,chain_3
-0.23642464,0.1902105,chain_3
-0.21269661,0.16948014,chain_3
-0.22109433,0.21047221,chain_3
-0.22027533,0.18836863,chain_3
-0.21296854,0.19424914,chain_3
-0.25888345,0.20291044,chain_3
-0.19934924,0.16646965,chain_3
-0.22455472,0.19685286,chain_3
-0.20099874,0.17385858,chain_3
-0.23542188,0.19404191,chain_3
-0.21059322,0.1797077,chain_3
-0.22001725,0.18303245,chain_3
-0.23010375,0.1782203,chain_3
-0.22292916,0.20309119,chain_3
-0.22577079,0.20761293,chain_3
-0.21664013,0.14505471,chain_3
-0.22373201,0.2010277,chain_3
-0.19934732,0.18331891,chain_3
-0.2050325,0.18880424,chain_3
-0.18650225,0.15433651,chain_3
-0.22560757,0.19930434,chain_3
-0.23851329,0.20708033,chain_3
-0.2069238,0.15358482,chain_3
-0.18319361,0.15822874,chain_3
-0.21369311,0.17860787,chain_3
-0.21346176,0.21072778,chain_3
-0.2042807,0.15230696,chain_3
-0.21981734,0.18335421,chain_3
-0.22256023,0.18234082,chain_3
-0.20942831,0.17131028,chain_3
-0.19799352,0.17039986,chain_3
-0.23531961,0.1715272,chain_3
-0.24798673,0.1990993,chain_3
-0.20591518,0.1729163,chain_3
-0.20363331,0.16675076,chain_3
-0.20531076,0.14469606,chain_3
-0.22189124,0.18999244,chain_3
-0.24390262,0.23355654,chain_3
-0.23232566,0.23313291,chain_3
-0.23385416,0.20732176,chain_3
-0.220473,0.16414584,chain_3
-0.20272903,0.16094084,chain_3
-0.21066943,0.2106781,chain_3
-0.22575687,0.18602468,chain_3
-0.21035981,0.18536493,chain_3
-0.20409958,0.1940181,chain_3
-0.20840201,0.16476427,chain_3
-0.21040754,0.1806086,chain_3
-0.21686459,0.13654,chain_3
-0.20830934,0.17219597,chain_3
-0.19909155,0.18101378,chain_3
-0.2238445,0.1648943,chain_3
-0.21331057,0.20696302,chain_3
-0.21128446,0.16491157,chain_3
-0.21681802,0.17156966,chain_3
-0.22136596,0.18739437,chain_3
-0.20862472,0.208794,chain_3
-0.21116334,0.15777713,chain_3
-0.21275628,0.14359878,chain_3
-0.19140698,0.15016909,chain_3
-0.19678786,0.14680867,chain_3
-0.2154079,0.14879256,chain_3
-0.21723162,0.17307718,chain_3
-0.23584957,0.17160179,chain_3
-0.22894019,0.18480302,chain_3
-0.23135802,0.21557419,chain_3
-0.21017712,0.17147596,chain_3
-0.20798026,0.19851826,chain_3
-0.20836286,0.16624779,chain_3
-0.20383649,0.14747311,chain_3
-0.21961528,0.18382432,chain_3
-0.20517589,0.1674079,chain_3
-0.23149572,0.2065873,chain_3
-0.2349155,0.17690745,chain_3
-0.19068198,0.15380539,chain_3
-0.22540152,0.1984496,chain_3
-0.24005817,0.177965,chain_3
-0.2212957,0.2244006,chain_3
-0.18836483,0.18274568,chain_3
-0.22275744,0.19668862,chain_3
-0.20306057,0.17216915,chain_3
-0.21305057,0.17253827,chain_3
-0.18857661,0.1586614,chain_3
-0.18961751,0.18287557,chain_3
-0.2022501,0.15994297,chain_3
-0.21399355,0.19661622,chain_3
-0.18376699,0.14433163,chain_3
-0.21019924,0.16953078,chain_3
-0.20709458,0.15167038,chain_3
-0.21588732,0.19656849,chain_3
-0.21643016,0.19752392,chain_3
-0.20665728,0.17918622,chain_3
-0.20568287,0.16941994,chain_3
-0.17771214,0.16537768,chain_3
-0.20240234,0.19075936,chain_3
-0.19919181,0.14062154,chain_3
-0.20919935,0.16652124,chain_3
-0.22838318,0.19553737,chain_3
-0.2006682,0.14272231,chain_3
-0.21453275,0.15277597,chain_3
-0.207149,0.14801842,chain_3
-0.20725545,0.17135476,chain_3
-0.22952405,0.18886372,chain_3
-0.2168611,0.15880361,chain_3
-0.2126673,0.16406733,chain_3
-0.21305902,0.1778758,chain_3
-0.19230358,0.1657626,chain_3
-0.20458567,0.17530346,chain_3
-0.213696,0.17416419,chain_3
-0.21846882,0.19512156,chain_3
-0.21883349,0.14751185,chain_3
-0.19292033,0.18598694,chain_3
-0.22455497,0.17342754,chain_3
-0.20859763,0.16739298,chain_3
-0.2114177,0.19737405,chain_3
-0.21566533,0.19184923,chain_3
-0.19840087,0.17318843,chain_3
-0.20273222,0.16849732,chain_3
-0.24474859,0.1674097,chain_3
-0.21856615,0.1473611,chain_3
-0.2063407,0.17103249,chain_3
-0.22037037,0.17686054,chain_3
-0.20517421,0.177674,chain_3
-0.21849096,0.21526025,chain_3
-0.19279927,0.17722914,chain_3
-0.23300965,0.18224977,chain_3
-0.18460989,0.14534852,chain_3
-0.20921443,0.17466801,chain_3
-0.18633488,0.16412164,chain_3
-0.22296922,0.19653346,chain_3
-0.20194688,0.14294887,chain_3
-0.19805793,0.17663032,chain_3
-0.20677339,0.1776259,chain_3
-0.23223406,0.1756995,chain_3
-0.21090795,0.17641625,chain_3
-0.20166452,0.16565822,chain_3
-0.2101071,0.18580848,chain_3
-0.22806023,0.17157917,chain_3
-0.23962238,0.2289085,chain_3
-0.19635837,0.14637186,chain_3
-0.22691467,0.20468718,chain_3
-0.21595123,0.1896061,chain_3
-0.22160776,0.1762679,chain_3
-0.21128011,0.19686085,chain_3
-0.20696981,0.17949262,chain_3
-0.23375802,0.2026911,chain_3
-0.22473657,0.19073316,chain_3
-0.19386254,0.17591837,chain_3
-0.23107147,0.21001177,chain_3
-0.22076453,0.18572418,chain_3
-0.21157384,0.16443266,chain_3
-0.22034195,0.19050597,chain_3
-0.21008024,0.15862674,chain_3
-0.24406236,0.22605968,chain_3
-0.21642853,0.1705543,chain_3
-0.22496533,0.22184092,chain_3
-0.19944064,0.1832068,chain_3
-0.2283792,0.18004663,chain_3
-0.22403134,0.19234577,chain_3
-0.23219292,0.17900288,chain_3
-0.21922661,0.19822557,chain_3
-0.21502277,0.17008466,chain_3
-0.22470112,0.17887925,chain_3
-0.20915864,0.17437431,chain_3
-0.2195722,0.17995864,chain_3
-0.23075251,0.17938818,chain_3
-0.19130765,0.14857082,chain_3
-0.20766515,0.16550235,chain_3
-0.20620713,0.1909122,chain_3
-0.23083791,0.19166823,chain_3
-0.21438953,0.19512047,chain_3
-0.21515557,0.1775502,chain_3
-0.19058265,0.1385364,chain_3
-0.23582883,0.18971422,chain_3
-0.18325911,0.14773668,chain_3
-0.20425773,0.14069968,chain_3
-0.20576091,0.16066028,chain_3
-0.17454842,0.11570936,chain_3
-0.21083418,0.16624734,chain_3
-0.22052588,0.16988742,chain_3
-0.2425443,0.19814514,chain_3
-0.21777019,0.17593977,chain_3
-0.23057874,0.2309827,chain_3
-0.19208975,0.13440642,chain_3
-0.22038692,0.1832111,chain_3
-0.18567452,0.14953798,chain_3
-0.24501534,0.1766301,chain_3
-0.23471148,0.20923056,chain_3
-0.2254429,0.20205991,chain_3
-0.2103699,0.18939674,chain_3
-0.21526144,0.16661696,chain_3
-0.20991834,0.181983,chain_3
-0.20797816,0.19222987,chain_3
-0.22630168,0.19543713,chain_3
-0.18342328,0.16351724,chain_3
-0.22225492,0.1732643,chain_3
-0.20957406,0.16319846,chain_3
-0.20550302,0.14624602,chain_3
-0.20481303,0.18225692,chain_3
-0.20509197,0.15155412,chain_3
-0.21337308,0.15661934,chain_3
-0.20851898,0.20021626,chain_3
-0.20079951,0.13138865,chain_3
-0.20106068,0.17330301,chain_3
-0.22826649,0.19137341,chain_3
-0.20630513,0.16191411,chain_3
-0.22096644,0.17544737,chain_3
-0.20670514,0.17053764,chain_3
-0.20712653,0.14005634,chain_3
-0.19026081,0.18044725,chain_3
-0.18010664,0.15874204,chain_3
-0.22224197,0.18147506,chain_3
-0.21468875,0.13788854,chain_3
-0.19273466,0.17689523,chain_3
-0.2203561,0.18282509,chain_3
-0.1942302,0.17614141,chain_3
-0.21480954,0.17388615,chain_3
-0.2400871,0.18795222,chain_3
-0.19138965,0.14445448,chain_3
-0.20608631,0.1768861,chain_3
-0.20159288,0.16580713,chain_3
-0.20671783,0.17727599,chain_3
-0.20036028,0.15573046,chain_3
-0.2073835,0.13632402,chain_3
-0.22420585,0.1886421,chain_3
-0.2046681,0.16755706,chain_3
-0.22298297,0.14254993,chain_3
-0.20533878,0.15520413,chain_3
-0.23602808,0.21278289,chain_3
-0.22873104,0.16881388,chain_3
-0.18068728,0.11222929,chain_3
-0.18848261,0.14615808,chain_3
-0.20002696,0.1587119,chain_3
-0.23795015,0.20864896,chain_3
-0.21091798,0.1572737,chain_3
-0.24007362,0.1894983,chain_3
-0.21238725,0.1743048,chain_3
-0.20582376,0.16205883,chain_3
-0.18267646,0.13841961,chain_3
-0.23354055,0.196837,chain_3
-0.23389784,0.2006684,chain_3
-0.19691683,0.14949253,chain_3
-0.24641936,0.23728988,chain_3
-0.22643796,0.19073018,chain_3
-0.18812989,0.17087097,chain_3
-0.20663202,0.17312935,chain_3
-0.20023918,0.14996417,chain_3
-0.20715389,0.17946713,chain_3
-0.20110124,0.16521695,chain_3
-0.22814539,0.1988452,chain_3
-0.20061006,0.1739134,chain_3
-0.2058218,0.1754664,chain_3
-0.22239634,0.16001561,chain_3
-0.19210623,0.17988537,chain_3
-0.22746474,0.17604177,chain_3
-0.21196337,0.17146915,chain_3
-0.2186499,0.19222756,chain_3
-0.24266997,0.15873438,chain_3
-0.19960913,0.15691143,chain_3
-0.21710654,0.2110868,chain_3
-0.23326036,0.18764833,chain_3
-0.22595295,0.20161344,chain_3
-0.20917118,0.15130259,chain_3
-0.22796082,0.20819391,chain_3
-0.21774149,0.17971195,chain_3
-0.22580561,0.2125797,chain_3
-0.24722566,0.19746387,chain_3
-0.21001285,0.17653899,chain_3
-0.21951005,0.18180664,chain_3
-0.20156816,0.17508382,chain_3
-0.20484382,0.15238635,chain_3
-0.22338879,0.16925828,chain_3
-0.21310806,0.15526877,chain_3
-0.20744953,0.16487402,chain_3
-0.18496092,0.15613127,chain_3
-0.18945798,0.14716025,chain_3
-0.19485033,0.16181147,chain_3
-0.21859689,0.16620617,chain_3
-0.21994652,0.18063028,chain_3
-0.19242436,0.1830684,chain_3
-0.2004414,0.18768096,chain_3
-0.18530321,0.14693221,chain_3
-0.19216281,0.18521217,chain_3
-0.22110195,0.19298318,chain_3
-0.21043314,0.17884985,chain_3
-0.21527241,0.16390625,chain_3
-0.21769646,0.18599436,chain_3
-0.19709626,0.14188223,chain_3
-0.22986327,0.23213938,chain_3
-0.20642585,0.17399073,chain_3
-0.22192903,0.18826798,chain_3
-0.21496052,0.15500876,chain_3
-0.18534555,0.1795689,chain_3
-0.20358911,0.15361294,chain_3
-0.19585137,0.17123136,chain_3
-0.21347088,0.18169221,chain_3
-0.20318612,0.18853195,chain_3
-0.19683294,0.1581923,chain_3
-0.22583772,0.1543907,chain_3
-0.1850027,0.17247257,chain_3
-0.22892538,0.17139585,chain_3
-0.22367309,0.1870847,chain_3
-0.23285727,0.1657926,chain_3
-0.21064933,0.19052298,chain_3
-0.23577651,0.16115957,chain_3
-0.19273742,0.17978103,chain_3
-0.23714778,0.19262008,chain_3
-0.22422332,0.15999387,chain_3
-0.22122812,0.17246597,chain_3
-0.23005638,0.18195286,chain_3
-0.23058118,0.20014496,chain_3
-0.22402506,0.17126031,chain_3
-0.19908977,0.13953306,chain_3
-0.20116206,0.16319239,chain_3
-0.22246046,0.18884516,chain_3
-0.19107343,0.15026146,chain_3
-0.21242106,0.16872841,chain_3
-0.23496671,0.18713084,chain_3
-0.20117922,0.16615939,chain_3
-0.21026242,0.18314497,chain_3
-0.21265124,0.19113588,chain_3
-0.2213421,0.16244724,chain_3
-0.21962287,0.19479777,chain_3
-0.2481598,0.1824777,chain_3
-0.25397265,0.21073858,chain_3
-0.21693876,0.17208949,chain_3
-0.20530151,0.17464997,chain_3
-0.21867116,0.18122365,chain_3
-0.22212955,0.18903856,chain_3
-0.18875872,0.13394262,chain_3
-0.22106273,0.17490283,chain_3
-0.21317573,0.15533686,chain_3
-0.22927164,0.16929081,chain_3
-0.20682,0.17004567,chain_3
-0.21103773,0.19110434,chain_3
-0.23407733,0.20477286,chain_3
-0.22471319,0.21470489,chain_3
-0.191101,0.13095008,chain_3
-0.19719064,0.15354286,chain_3
-0.2083488,0.16543415,chain_3
-0.19395079,0.15421252,chain_3
-0.22360346,0.22492504,chain_3
-0.21868077,0.18441056,chain_3
-0.21251078,0.16146895,chain_3
-0.2191185,0.18503954,chain_3
-0.221001,0.17648204,chain_3
-0.2198237,0.20333105,chain_3
-0.21271154,0.1809734,chain_3
-0.21610706,0.18893021,chain_3
-0.21142562,0.17238641,chain_3
-0.19200435,0.16426754,chain_3
-0.20895292,0.16966334,chain_3
-0.24111733,0.1986171,chain_3
-0.21601753,0.1641382,chain_3
-0.19134101,0.16005483,chain_3
-0.2201725,0.19853345,chain_3
-0.20035157,0.1671724,chain_3
-0.2038064,0.19265436,chain_3
-0.21459123,0.21651652,chain_3
-0.19164903,0.19691916,chain_3
-0.23070614,0.19219218,chain_3
-0.193088,0.14544211,chain_3
-0.22279942,0.16519883,chain_3
-0.20947601,0.15760067,chain_3
-0.22508645,0.20800835,chain_3
-0.19956192,0.18886998,chain_3
-0.20859563,0.19115226,chain_3
-0.19817697,0.15625629,chain_3
-0.2195748,0.1888861,chain_3
-0.22734109,0.18031341,chain_3
-0.23126781,0.17108172,chain_3
-0.20676434,0.181501,chain_3
-0.2197072,0.19001792,chain_3
-0.18944061,0.1335914,chain_3
-0.22214931,0.19247738,chain_3
-0.21092552,0.17012493,chain_3
-0.22115816,0.17374684,chain_3
-0.21111134,0.18625692,chain_3
-0.20269929,0.15916081,chain_3
-0.24610698,0.18568087,chain_3
-0.20958312,0.15347105,chain_3
-0.17786382,0.16103028,chain_3
-0.1940336,0.20504913,chain_3
-0.19296551,0.19631195,chain_3
-0.20322025,0.19682468,chain_3
-0.20127977,0.1709783,chain_3
-0.18731095,0.17576613,chain_3
-0.22030093,0.18275125,chain_3
-0.21516545,0.16729712,chain_3
-0.1932932,0.17621183,chain_3
-0.20724742,0.22257267,chain_3
-0.19819885,0.17435786,chain_3
-0.23601016,0.18755308,chain_3
-0.20949979,0.14736071,chain_3
-0.21936773,0.18981752,chain_3
-0.21899876,0.17598823,chain_3
-0.2350626,0.1979449,chain_3
-0.221878,0.19847386,chain_3
-0.20996413,0.17595059,chain_3
-0.215371,0.14775382,chain_3
-0.21822132,0.18362676,chain_3
-0.2294361,0.16766052,chain_3
-0.21855193,0.17015916,chain_3
-0.19861555,0.16519941,chain_3
-0.22653043,0.19207698,chain_3
-0.21621002,0.16613522,chain_3
-0.21234243,0.17768472,chain_3
-0.19998595,0.17913595,chain_3
-0.22030708,0.1806489,chain_3
-0.234447,0.18729366,chain_3
-0.20808215,0.1759302,chain_3
-0.22209606,0.1745033,chain_3
-0.21143344,0.19374591,chain_3
-0.19820938,0.14283031,chain_3
-0.21665877,0.16246125,chain_3
-0.2281822,0.20079058,chain_3
-0.23202738,0.1656704,chain_3
-0.22468735,0.16462994,chain_3
-0.24102952,0.19617839,chain_3
-0.20916267,0.19317943,chain_3
-0.20982032,0.16673136,chain_3
-0.18758173,0.15086958,chain_3
-0.23563278,0.17661977,chain_3
-0.2384391,0.18511151,chain_3
-0.17529547,0.1481691,chain_3
-0.20019867,0.14323251,chain_3
-0.18691108,0.17298664,chain_3
-0.23537181,0.17457588,chain_3
-0.18689163,0.15162694,chain_3
-0.23060198,0.20228407,chain_3
-0.19185123,0.14915863,chain_3
-0.23873244,0.20532219,chain_3
-0.21590267,0.19903573,chain_3
-0.19151564,0.14652368,chain_3
-0.23709252,0.21303451,chain_3
-0.22323035,0.18153404,chain_3
-0.1859641,0.1527,chain_3
-0.20750678,0.16043481,chain_3
-0.20860024,0.1483047,chain_3
-0.2183721,0.13626532,chain_3
-0.2049828,0.18899204,chain_3
-0.2043568,0.16400966,chain_3
-0.22933604,0.18773277,chain_3
-0.20109159,0.16299099,chain_3
-0.22663887,0.19322516,chain_3
-0.23962864,0.18270458,chain_3
-0.22495236,0.16985646,chain_3
-0.20212848,0.15630913,chain_3
-0.2125906,0.15568677,chain_3
-0.24027084,0.222099,chain_3
-0.1736679,0.17711486,chain_3
-0.21866395,0.17128025,chain_3
-0.21804081,0.19288398,chain_3
-0.19804783,0.19885309,chain_3
-0.22281674,0.15852906,chain_3
-0.21827753,0.20210096,chain_3
-0.21448335,0.18269119,chain_3
-0.2164343,0.16593061,chain_3
-0.23870441,0.20025276,chain_3
-0.1927541,0.16766952,chain_3
-0.23503718,0.21363863,chain_3
-0.20460969,0.16450171,chain_3
-0.22131518,0.15981013,chain_3
-0.20914324,0.159469,chain_3
-0.20606844,0.17575337,chain_3
-0.21612783,0.16961311,chain_3
-0.20112231,0.16570957,chain_3
-0.22569104,0.16465777,chain_3
-0.22295313,0.19367163,chain_3
-0.2057367,0.17130724,chain_3
-0.22464275,0.19994384,chain_3
-0.21015166,0.21071282,chain_3
-0.22082435,0.1937646,chain_3
-0.21753319,0.18157385,chain_3
-0.21795976,0.17161213,chain_3
-0.20219305,0.16278897,chain_3
-0.23758587,0.1922789,chain_3
-0.19601695,0.17981291,chain_3
-0.18482898,0.15260394,chain_3
-0.24420889,0.22381008,chain_3
-0.22001699,0.21028735,chain_3
-0.20094962,0.14398408,chain_3
-0.22104186,0.1677117,chain_3
-0.23785883,0.17807017,chain_3
-0.23366177,0.16356483,chain_3
-0.22465044,0.18431778,chain_3
-0.22391483,0.1916116,chain_3
-0.2171954,0.16793047,chain_3
-0.22664744,0.17647766,chain_3
-0.22967428,0.1868311,chain_3
-0.2290508,0.16531275,chain_3
-0.20922568,0.16876705,chain_3
-0.1975712,0.15077217,chain_3
-0.22244148,0.19975702,chain_3
-0.2307259,0.1655318,chain_3
-0.21559837,0.16329765,chain_3
-0.24619178,0.2107277,chain_3
-0.20031577,0.17000976,chain_3
-0.21811365,0.1610217,chain_3
-0.20462279,0.14679024,chain_3
-0.21440348,0.1787829,chain_3
-0.23608711,0.16349593,chain_3
-0.2150484,0.19136842,chain_3
-0.23744081,0.2103248,chain_3
-0.2352154,0.17660315,chain_3
-0.2208127,0.20719816,chain_3
-0.19598413,0.19786122,chain_3
-0.20063509,0.18187985,chain_3
-0.2563198,0.20890589,chain_3
-0.19587436,0.17780843,chain_3
-0.17757587,0.13933192,chain_3
-0.22365904,0.18749453,chain_3
-0.2244122,0.18472081,chain_3
-0.20894295,0.19411728,chain_3
-0.20755504,0.16349807,chain_3
-0.19997174,0.17867741,chain_3
-0.22229846,0.18072553,chain_3
-0.19717203,0.144928,chain_3
-0.2146365,0.14868346,chain_3
-0.19434375,0.18494985,chain_3
-0.20145908,0.18675408,chain_3
-0.202034,0.15820853,chain_3
-0.22660874,0.18054727,chain_3
-0.2184521,0.16475776,chain_3
-0.17695197,0.13619058,chain_3
-0.21428274,0.18364955,chain_3
-0.22950938,0.2005495,chain_3
-0.21909834,0.19408156,chain_3
-0.19535996,0.14903142,chain_3
-0.20420143,0.17759147,chain_3
-0.20561464,0.17101125,chain_3
-0.21761212,0.15514046,chain_3
-0.20056295,0.18179548,chain_3
-0.2126356,0.16638076,chain_3
-0.20203015,0.1483914,chain_3
-0.23317632,0.19005945,chain_3
-0.19845065,0.166317,chain_3
-0.21166192,0.17221196,chain_3
-0.18997675,0.17088075,chain_3
-0.19468574,0.16008203,chain_3
-0.18783842,0.1807401,chain_3
-0.20868684,0.17891094,chain_3
-0.19115618,0.14305896,chain_3
-0.19288927,0.16707605,chain_3
-0.2197779,0.15909886,chain_3
-0.18497713,0.15972264,chain_3
-0.19335067,0.14603318,chain_3
-0.22094458,0.19189796,chain_3
-0.21476968,0.18622832,chain_3
-0.20418823,0.18845633,chain_3
-0.22399928,0.20433392,chain_3
-0.21372768,0.18928093,chain_3
-0.20761143,0.16509509,chain_3
-0.19682516,0.17672497,chain_3
-0.22391601,0.19475447,chain_3
-0.19548097,0.16242735,chain_3
-0.23555283,0.19723962,chain_3
-0.20906772,0.1756824,chain_3
-0.19224842,0.17679769,chain_3
-0.22497319,0.17138682,chain_3
-0.23476195,0.21440822,chain_3
-0.23741983,0.19246374,chain_3
-0.18699722,0.18074957,chain_3
-0.21689156,0.15343618,chain_3
-0.18123536,0.13681966,chain_3
-0.24080504,0.22614007,chain_3
-0.2288062,0.18875259,chain_3
-0.20685528,0.17157814,chain_3
-0.2166379,0.19377048,chain_3
-0.20425934,0.20992658,chain_3
-0.20920292,0.18259273,chain_3
-0.2309633,0.21371536,chain_3
-0.22436732,0.19885166,chain_3
-0.25942725,0.19859259,chain_3
-0.21885191,0.17665808,chain_3
-0.23465818,0.17268476,chain_3
-0.21663365,0.20953648,chain_3
-0.21278341,0.20539223,chain_3
-0.20656548,0.16856246,chain_3
-0.18340638,0.12494822,chain_3
-0.20760766,0.17594993,chain_3
-0.20953566,0.14916469,chain_3
-0.22845244,0.16274668,chain_3
-0.19658694,0.15569876,chain_3
-0.21035884,0.19041342,chain_3
-0.24567996,0.19467525,chain_3
-0.19587575,0.1537504,chain_3
-0.18911277,0.1316079,chain_3
-0.19831279,0.16991314,chain_3
-0.21329193,0.18278232,chain_3
-0.2619445,0.1870544,chain_3
-0.23634726,0.19015777,chain_3
-0.23449592,0.17729019,chain_3
-0.21213521,0.17402148,chain_3
-0.22958152,0.17993234,chain_3
-0.24191613,0.19676635,chain_3
-0.19578789,0.17910963,chain_3
-0.23067977,0.21547894,chain_3
-0.18911348,0.16767311,chain_3
-0.21628554,0.16648653,chain_3
-0.22671227,0.1577577,chain_3
-0.19264677,0.18449931,chain_3
-0.22497512,0.19992568,chain_3
-0.21709387,0.14417149,chain_3
-0.21482763,0.14976569,chain_3
-0.20500286,0.18569496,chain_3
-0.24400198,0.17045756,chain_3
-0.23732886,0.16774225,chain_3
-0.20888805,0.15735452,chain_3
-0.22029178,0.196783,chain_3
-0.2184581,0.16215938,chain_3
-0.22752655,0.18624991,chain_3
-0.1958713,0.1576898,chain_3
-0.20721602,0.17610832,chain_3
-0.19030763,0.1913704,chain_3
-0.21712597,0.17667685,chain_3
-0.21628867,0.16165511,chain_3
-0.23567536,0.22129928,chain_3
-0.2313999,0.19570014,chain_3
-0.21452662,0.17225903,chain_3
-0.23578182,0.16718237,chain_3
-0.24177697,0.17461134,chain_3
-0.22960962,0.20109656,chain_3
-0.2328473,0.19907458,chain_3
-0.20529342,0.21315378,chain_3
-0.25137803,0.20187198,chain_3
-0.21923037,0.19192168,chain_3
-0.23000878,0.17664678,chain_3
-0.23991248,0.21423364,chain_3
-0.2165959,0.17938194,chain_3
-0.21505104,0.18218777,chain_3
-0.22550175,0.21244915,chain_3
-0.22230034,0.16731888,chain_3
-0.20203045,0.1659994,chain_3
-0.22222246,0.14884688,chain_3
-0.24114761,0.19288018,chain_3
-0.22253902,0.15444398,chain_3
-0.23185205,0.15714362,chain_3
-0.20651105,0.16436367,chain_3
-0.23201232,0.18605931,chain_3
-0.22833891,0.18503934,chain_3
-0.2266139,0.17116408,chain_3
-0.2092311,0.16037065,chain_3
-0.22871947,0.196055,chain_3
-0.2186249,0.15166408,chain_3
-0.20650075,0.18926688,chain_3
-0.1982218,0.18306705,chain_3
-0.21317655,0.16084659,chain_3
-0.25696358,0.22159512,chain_3
-0.19250539,0.15120862,chain_3
-0.22766575,0.16168465,chain_3
-0.26261434,0.20152663,chain_3
-0.20717004,0.170236,chain_3
-0.23326623,0.19762257,chain_3
-0.22541691,0.19269979,chain_3
-0.22496621,0.1763179,chain_3
-0.23674783,0.1581457,chain_3
-0.22124483,0.14635025,chain_3
-0.21290536,0.18400106,chain_3
-0.2100955,0.16068277,chain_3
-0.22325973,0.2073575,chain_3
-0.21587303,0.19563729,chain_3
-0.22338498,0.18207927,chain_3
-0.23877537,0.19953272,chain_3
-0.1826144,0.1543134,chain_3
-0.20984209,0.16385666,chain_3
-0.21069708,0.16588064,chain_3
-0.21270558,0.18130317,chain_3
-0.23591307,0.16784602,chain_3
-0.21694075,0.18745816,chain_3
-0.20637673,0.1762998,chain_3
-0.20737672,0.18056087,chain_3
-0.20940079,0.15944083,chain_3
-0.21702035,0.17790549,chain_3
-0.21142174,0.18510537,chain_3
-0.21770626,0.18550594,chain_3
-0.24275237,0.16304415,chain_3
-0.2249194,0.18623464,chain_3
-0.2224209,0.18005984,chain_3
-0.2212579,0.16769525,chain_3
-0.20925261,0.16532187,chain_3
-0.22137477,0.18711905,chain_3
-0.21725963,0.19311322,chain_3
